Module,ASIC,Channel,Count,Gain,Offset,StraightFit,FullFit,Centre1,Centre2,Centre3,Centre4
1,0,17,3800,11.1837,-1331.89,692091,1479.69,424.021,571.694,653.539,582.31
1,0,18,4001,12.7335,-2052.2,475624,12959.1,424.306,552.623,628.012,581.291
1,0,19,4644,15.583,-3125.74,38494.7,1284,404.879,530.506,561.942,564.701
1,0,20,5474,-0.00291843,4716.53,3731960,1637.18,427.165,574.212,-263201,585.135
1,0,21,5781,0.000166854,4824.2,4093370,1389.07,417.954,1.99E+06,618.116,573.322
1,0,22,6411,15.7305,-3487.13,57033,1518.07,425.053,545.029,582.196,582.305
1,0,23,6925,-0.00342325,4716.78,3732120,7006.67,422.986,544.449,-224282,580.764
1,0,24,7412,3.39958,2750.69,2582380,1603.55,432.559,578.249,937.67,589.14
1,0,25,8362,15.7445,-3560.92,126907,2062.52,428.218,561.095,585.596,576.532
1,0,26,8893,16.1985,-3594.86,216220,3885.75,419.766,548.418,574.662,556.674
1,0,27,9330,0.242998,4647.37,3981030,1996.2,430.14,2639.81,622.558,587.897
1,0,28,9950,15.9647,-3461.74,99586.4,2026.12,416.429,542.42,572.819,565.244
1,0,29,10620,-0.0125881,4834.23,4099870,24839.3,423.867,-24827,582.085,571.186
1,0,30,10547,16.914,-4006.61,62018.9,8514.18,425.722,550.43,549.551,582.375
1,0,31,11390,15.3317,-3202.84,133322,2026.14,415.789,558.341,573.108,568.704
1,0,32,11681,14.8764,-3139.5,195657,2059.86,425.031,581.345,572.511,584.789
1,0,33,11805,13.6101,-2308.47,299869,1845.07,408.438,550.206,597.325,564.765
1,0,34,12202,2.22401,3734.02,3510670,12713.3,440.241,291.648,786.716,591.777
1,0,35,12519,15.6536,-3352.23,154877,2048.99,424.568,523.522,577.987,584.524
1,0,36,13102,0.00183614,4822.91,4092540,2376.86,423.044,182485,571.678,580.916
1,0,37,13269,0.177569,4698.83,4015060,1889.53,418.275,3129.61,573.711,576.865
1,0,38,13601,0.000743608,4824.02,4093430,4168.38,423.786,447315,225.404,582.233
1,0,39,14307,14.795,-3166.98,251704,4550.89,438.589,540.013,606.656,597.744
1,0,40,14791,14.1508,-2687.64,159941,8401.96,420.97,558.681,553.799,613.433
1,0,41,15392,15.2804,-3365.1,251013,2324.23,430.492,583.461,562.051,589.513
1,0,42,15963,15.9835,-3655.77,61252.5,3397.85,426.567,564.036,568.633,583.762
1,0,43,15983,-1.50968,6366.48,233955,2413.04,2105.36,572.834,591.303,596.406
1,0,44,16432,16.2049,-3462.74,79587.3,2845.98,409.019,546.317,547.091,563.655
1,0,45,16617,15.4773,-3189.15,50860,2659.36,410.347,547.925,564.144,570.086
1,0,46,16934,0.0280005,4803.01,4080210,3388.6,434.822,13313.5,572.155,592.93
1,0,47,17226,15.6658,-3397.68,625202,2578.61,433.962,571.613,525.848,589.138
1,0,48,17265,14.9471,-3011.15,55718.9,5460.51,412.952,556.405,571.661,578.069
1,0,49,17579,15.4993,-3609.99,47209.8,4846.87,436.909,574.083,590.263,596.887
1,0,50,18081,16.9019,-3955.73,3135.75,2887.71,421.945,541.87,556.889,576.844
1,0,51,18217,14.4206,-2871.06,355454,2977.07,423.574,588.955,560.157,584.909
1,0,52,18106,15.9562,-3494.84,55484.2,3677.85,417.567,554.493,556.336,577.93
1,0,53,18476,16.0502,-3718.2,58491.1,3137.24,429.435,564.939,564.786,590.501
1,0,54,19081,16.4165,-3790.32,53164.1,3090.95,423.521,556.6,561.752,577.386
1,0,55,18934,16.6366,-3891.78,140967,2843.39,425.799,561.357,550.107,578.363
1,0,56,19302,16.0133,-3666.76,56875.7,3254.67,426.816,563.406,565.04,586.503
1,0,57,19346,15.8882,-3673.71,36893.6,2690.8,430.826,565.538,569.79,594.213
1,0,58,19120,15.79,-3430.23,66486.4,2876.45,417.845,557.431,558.052,578.796
1,0,59,19566,13.3207,-2438.3,597501,4566.46,431.557,613.472,568.704,592.069
1,0,60,19890,15.8851,-3452.76,43243.8,327031,416.742,552.921,557.003,578.498
1,0,61,19803,15.9412,-3609.76,62432.5,3223.79,425.404,562.721,562.504,586.52
1,0,62,20342,16.3386,-3933.81,188735,3031.84,436.827,576.87,560.699,590.098
1,0,63,200361,16.0827,-3596.24,62032.8,29759,420.934,556.7,556.151,581.189
1,0,64,21104,14.8965,-3230.52,239878,3075.52,431.947,589.34,570.369,593.529
1,0,65,21389,16.105,-3719.43,27054.4,3614.32,427.81,559.476,566.126,589.233
1,0,66,22023,17.2349,-4057.99,431.055,3514.68,419.917,535.676,553.361,571.795
1,0,67,21983,15.8438,-3508.93,61861.1,7946.01,421.295,560.059,561.93,581.537
1,0,68,22623,16.149,-3650.02,18903,4899.45,422.127,552.547,562.748,582.191
1,0,69,23101,16.1111,-3664.94,38448.7,5870.62,423.684,555.762,569.777,579.087
1,0,70,23354,15.8454,-3300.38,40938.8,8054.49,408.176,544.389,548.863,570.537
1,0,71,23814,15.976,-3606.52,35908.4,7732.75,423.937,558.489,564.333,584.92
1,0,72,24061,16.5571,-3724.64,5548.82,4732.66,418.163,533.575,555,578.661
1,0,73,24238,16.6049,-3860.48,4293.66,4945.53,425.023,540.36,562.02,584.714
1,0,74,24802,16.4931,-3673.64,5788.29,4655.19,416.658,533.051,553.39,578.025
1,0,75,24792,16.388,-3616.28,5803.52,4193.11,415.898,531.445,555.972,577.154
1,0,76,25341,16.1429,-3827.66,23694.2,4597.39,436.429,552.455,572.07,603.477
1,0,77,25941,16.4648,-3858.32,7979.16,4911.04,428.663,545.643,564.436,590.82
1,0,78,26103,16.3387,-3824.09,7478.7,4904.24,429.954,546.992,567.53,593.145
1,0,79,26107,16.34,-3600.2,5394.79,5730.28,416.049,532.054,557.175,577.36
1,0,80,26697,16.6949,-3865.36,4937.22,4073.57,422.33,538.533,563.482,577.552
1,0,81,26861,16.2661,-3998.94,6128.53,5186,442.562,558.802,583.851,604.944
1,0,82,27407,16.3184,-3917.87,5014.02,5972.01,436.006,552.351,577.554,597.352
1,0,83,27173,16.4767,-3946.33,5030.54,4908.04,433.591,549.9,571.059,594.839
1,0,84,27741,17.824,-4345.42,261303,4657.73,424.25,541.358,565.183,545.695
1,0,85,27978,16.2797,-3534.92,11379.5,4570.9,414.143,528.345,555.149,576.675
1,0,86,28774,16.2188,-3856.52,3659.76,6969.63,434.813,552.615,576.458,597.536
1,0,87,28503,16.2505,-3814.04,3640.99,6139.43,431.315,548.842,573.194,593.405
1,0,88,28797,16.3543,-3749.21,5276.63,5963.95,424.786,542.132,562.981,587.374
1,0,89,28973,16.2315,-3770.82,3347.46,6974.01,429.147,547.005,570.849,591.614
1,0,90,29035,16.3149,-3805.22,4194.23,6274.24,429.152,545.935,570.215,590.807
1,0,91,29282,16.3148,-3611.66,13700.4,4643.94,418.086,531.279,559.333,579.971
1,0,92,29605,15.6445,-3434.77,22667.7,5282.86,425.294,543.991,566.312,597.342
1,0,93,29278,16.3491,-3937.63,4032.74,6282.61,436.288,552.909,577.604,597.24
1,0,94,28819,16.0077,-3798,14219.2,6765.07,436.921,554.676,585.419,598.286
1,0,95,28159,16.2564,-3770.9,11529.3,4203.31,429.223,543.498,570.985,591.647
1,0,96,28045,16.1695,-3561.21,2984.45,7996.24,417.771,536.278,560.195,580.716
1,0,97,27064,16.2977,-3782.54,5453.25,6990.6,428.337,544.622,569.658,590.179
1,0,98,26583,19.1636,-5419.37,18193.7,6536.09,450.619,546.167,569.294,589.42
1,0,99,25799,16.3943,-3958.38,5990.06,6810.35,436.649,552.443,575.619,598.424
1,0,100,25530,16.2674,-3681.28,5885.68,6557.05,422.981,539.331,564.183,585.383
1,0,101,24726,16.2553,-3766.78,13057.2,3491.92,429.104,542.906,570.956,591.516
1,0,102,24338,16.2403,-4056.34,14720.6,3901.11,447.472,560.887,589.214,610.212
1,0,103,23676,16.2166,-3677.67,14513.9,3577.08,424.734,538.372,566.979,587.519
1,0,104,23444,16.2406,-3752.11,14496.4,3511.47,428.708,542.184,570.502,591.406
1,0,105,23439,16.7806,-4075.4,2014.93,5667.55,433.097,548.168,569.509,590.461
1,0,106,22892,16.2066,-3724.48,1719.08,5196.43,426.714,546.414,567.544,589.784
1,0,107,22664,16.0908,-3579.34,2701.34,5961.37,420.927,540.255,563.663,584.87
1,0,108,22224,16.701,-4111.67,1070.69,6787.66,436.521,556.549,573.579,593.474
1,0,109,21824,16.2366,-3628.73,619.941,5895.43,419.682,540.998,560.224,582.034
1,0,110,21867,16.1362,-3698.5,425.968,3614.09,426.69,547.688,569.411,589.522
1,0,111,21764,16.2901,-3373.47,15342.9,3296.89,404.167,517.071,546.095,566.012
1,0,112,21614,16.0821,-3750.12,9524.85,6142.39,431.457,550.889,579.087,591.901
1,0,113,21393,16.3634,-3494.95,17319.2,3435.35,410.041,522.01,549.66,572.224
1,0,114,21066,16.2403,-3712.14,184.838,4438.04,424.699,545.376,566.632,586.297
1,0,115,20632,16.1615,-3739.1,648.26,4385.73,428.608,549.141,570.9,591.379
1,0,116,20529,16.267,-3768.32,3069.64,5066.67,427.646,548.874,566.216,590.588
1,0,117,20707,16.1802,-3740.76,372.098,5141.26,428.123,549.217,569.81,590.814
1,0,118,20469,16.0892,-3931.61,46.8282,5435.06,442.256,564.5,585.408,605.333
1,0,119,20382,16.1307,-3800.74,780.387,4817.19,433.281,554.078,575.411,596.624
1,0,120,20556,16.1697,-3713.53,21699.3,3114.11,428.658,540.714,571.255,591.991
1,0,121,20364,16.0972,-3662.61,1092.26,4348.77,425.67,546.202,568.451,589.246
1,0,122,20098,16.113,-3613.97,1392.65,4444.36,422.275,542.353,565.196,585.583
1,0,123,19808,16.2305,-3768.49,1844.52,4107.05,428.634,549.547,568.326,591.669
1,0,124,19894,16.2726,-3552.2,348.06,4725.8,413.839,534.923,556.322,574.388
1,0,125,19473,16.2984,-3669.79,901.387,3826.93,420.672,541.333,560.444,582.596
1,0,126,19689,16.276,-3954.88,1433.15,4658.26,438.417,559.517,581.842,598.22
1,0,127,20777,16.0534,-3591.02,644.56,7428.5,422.247,543.553,565.808,585.925
1,1,13,87280,9.80951,261.959,1295770,32114.3,335.901,573.707,481.132,503.522
1,1,14,96720,15.181,-1687.39,763.823,84676.6,320.952,451.002,471.067,494.627
1,1,16,102466,14.2384,-1349.41,224260,86447,326.398,437.2,502.936,491.193
1,1,17,104815,13.2742,-969.109,247342,120823,321.344,442.439,512.854,494.164
1,1,18,105163,16.2554,-3609.5,53762.5,54716.5,418.567,536.033,570.496,570.676
1,1,19,104023,15.9042,-3671.03,25120.4,29240.8,430.364,556.646,582.146,588.367
1,1,20,103571,16.2732,-2267.09,15336,94544.9,335.272,453.122,482.481,492.638
1,1,21,2739520,6.84353,2113.46,2530880,614956,327.273,396.037,345.141,564.593
1,1,28,102319,15.881,-2193.57,21948.3,90134.8,340.69,454.77,486.537,506.554
1,1,29,102207,17.1925,-4236.85,113914,53755.6,434.234,553.984,548.796,590.482
1,1,30,102859,18.2463,-5107.04,77145.8,29808.9,457.075,552.639,591.216,594.463
1,1,32,103405,19.0524,-5198.01,257009,56186.5,442.697,562.061,542.114,574.736
1,1,34,100142,16.0348,-3558.23,49329.1,31744.8,422.067,536.266,574.578,578.904
1,1,36,92582,16.8228,-4158.72,45970.6,30839.9,437.662,558.123,562.534,597.355
1,1,37,87021,16.0141,-3793.03,45016.5,43118.2,437.087,552.154,589.583,594.364
1,1,38,79108,17.765,-4504.47,82170.5,32053.6,434.598,550.077,548.668,585.855
1,1,89,90604,13.7939,-2664.8,3539.37,27541,423.19,570.411,590.759,611.45
1,1,90,98417,14.9962,-3229.41,838.055,39245.1,427.231,560.583,581.401,601.148
1,1,91,104444,15.029,-3197.89,912.956,39431.8,424.21,557.048,578.436,597.551
1,1,92,107744,15.1017,-3241.61,637.44,35281.1,425.115,557.081,578.432,597.814
1,1,94,112693,15.2942,-3611.92,330.831,48175.6,444.058,573.958,595.279,614.826
1,1,95,115004,15.2468,-3415.06,615.365,40026.2,432.432,563.367,583.964,603.636
1,1,97,110672,15.2488,-3456.44,962.726,43538.4,435.019,566.419,586.409,606.12
1,1,98,108674,15.3554,-3365.21,1750.76,46633.6,426.173,555.212,578.308,595.274
1,1,106,113217,15.3094,-3368.79,170.007,45369.2,427.815,557.165,578.832,598.577
1,1,107,112629,15.2891,-3519.88,418.727,40954.1,438.141,568.43,589.218,608.989
1,1,108,114042,15.219,-3393.45,635.841,45288.1,431.797,563.014,583.58,603.317
1,1,109,115675,15.2174,-3321.12,682.652,43122.7,427.079,558.389,578.85,598.611
1,1,110,114621,15.2376,-3547.05,613.348,39193.8,441.366,572.205,593.222,612.573
1,1,111,111774,15.2254,-3324.27,444.901,37842.6,427.129,557.86,579.028,598.596
1,1,112,108190,15.1849,-3386.53,705.296,33389.5,432.297,563.842,584.522,604.123
1,1,114,98118,14.9928,-3156.68,823.045,32856.6,422.48,555.87,576.644,596.463
1,1,115,91888,14.9103,-3024.5,962.003,29573,415.924,550.213,570.946,590.811
1,2,0,19226,12.5837,-1663.27,1672140,4829.33,440.981,562.038,484.577,601.034
1,2,1,19626,16.4354,-4099.87,72.8942,3860.33,443.187,562.991,582.956,603.027
1,2,2,18968,16.5671,-4046.77,1728.06,4290.82,436.115,555.901,577.059,592.841
1,2,3,18979,16.3943,-3974.83,95.0764,4283.08,436.705,556.536,577.025,596.891
1,2,4,18889,16.2685,-3931.65,1206.32,6053.82,437.46,557.346,580.484,598.006
1,2,5,18476,17.0834,-4458.43,36800.7,4618.68,446.493,566.392,588.075,592.002
1,2,6,18566,16.5677,-4287.19,307.531,4365.51,451.05,569.107,590.29,609.438
1,2,7,18618,14.6066,-3138.33,161746,4648.82,436.875,558.164,610.971,597.305
1,2,8,18392,16.442,-4039.94,175.72,4150.31,439.439,558.778,579.193,599.298
1,2,9,18042,16.434,-3907.78,387.428,3397.45,431.694,550.639,571.543,591.725
1,2,10,18463,16.3256,-3970.17,12610.4,5362.08,438.182,557.364,584.659,594.922
1,2,11,18316,16.3203,-3936.44,199.177,4570.27,436.359,556.421,577.658,597.129
1,2,12,18201,16.3517,-4157.75,95.7573,4334.62,448.816,570.136,589.504,609.091
1,2,13,18543,16.4754,-3823.73,1300.23,4136.88,425.467,545.222,563.341,585.772
1,2,14,18499,16.3894,-3847.5,96.6279,4533.06,429.067,548.923,569.442,589.296
1,2,15,18226,16.4249,-3862.39,2695.75,4253.75,428.942,550.561,566.553,589.671
1,2,16,17949,16.3421,-4165.31,512.664,3604.91,449.805,569.356,591.421,610.111
1,2,17,17969,16.4658,-4233.53,327.526,3528.38,450.596,569.337,590.637,610.016
1,2,18,17717,16.5023,-4212.7,506.189,4287.76,448.063,567.6,588.757,606.203
1,2,19,18000,15.9908,-3740.7,4521.88,5180.05,433.882,553.532,576.113,599.74
1,2,20,18022,10.3264,-1035.14,941190,4676.98,445.093,564.867,686.517,605.399
1,2,21,17934,16.5039,-4131.04,185.667,3686.36,443.316,562.095,582.715,602.497
1,2,22,17816,16.3861,-3665.89,356.249,3536.26,418.177,537.451,558.656,578.538
1,2,23,17640,16.4703,-4232.34,214.302,3883.12,450.351,569.298,590.412,609.631
1,2,24,17750,16.1674,-4073.69,15126.8,4016.73,450.689,565.082,590.764,615.492
1,2,25,17902,16.6619,-4151.43,592.418,4121.26,440.136,559.414,577.221,597.967
1,2,26,17608,15.4689,-1640.58,298599,14419.8,319.815,451.789,430.2,491.393
1,2,27,17257,13.8788,-897.663,167739,13769,294.081,448.996,471.177,458.82
1,2,28,17422,16.3277,-4074.74,144.933,3965,444.627,564.918,585.325,605.597
1,2,29,17495,16.4812,-4149.06,2126.28,3935.22,445.087,564.981,582.355,605.588
1,2,30,17267,16.4095,-4060.77,1660.52,3880.65,441.91,559.588,582.34,602.253
1,2,31,17633,16.4606,-3870.99,2362.06,4109.17,428.723,549.018,566.026,589.427
1,2,32,17469,16.4212,-3857.04,243.921,3860.68,428.877,548.353,568.619,589.06
1,2,33,36156,15.4455,-1871.45,20414.7,16791.5,329.543,447.483,476.727,501.804
1,2,34,17205,16.3531,-4172.52,313.724,3105.96,449.956,569.555,591.038,610.415
1,2,35,17095,16.3436,-3821.31,58.6243,3927.59,428.638,548.938,569.498,589.23
1,2,36,17396,16.3581,-3825.9,125.053,4401.4,428.584,548.582,569.222,589.145
1,2,37,17793,15.8491,-3675.6,10913.8,2071280,434.134,554.096,575.043,602.909
1,2,38,16988,10.0037,454.238,1031820,13224.5,332.347,401.568,475.555,571.138
1,2,39,16746,16.5923,-2152.63,110825,14996.6,320.571,452.869,464.264,464.296
1,2,40,17324,16.4356,-3983.84,599.616,4414.32,435.903,556.211,577.232,594.559
1,2,41,41312,16.2668,-1979.48,736595,14245,328.254,455.835,476.323,433.065
1,2,42,17465,16.1863,-3895.73,3901.47,4861.98,436.844,560.431,581.784,596.396
1,2,43,17955,16.3858,-3842.61,82.8645,5061.4,428.853,548.771,569.286,589.091
1,2,44,16645,17.4052,-4558.09,78625.5,3148.2,444.077,564.02,584.715,582.51
1,2,45,16604,16.2485,-3772.76,56.6097,15736.2,427.982,549.839,569.92,589.113
1,2,46,16958,1.21734,4771.8,177520,3419.63,-1310.96,563.446,586.569,606.523
1,2,47,16763,16.3877,-3959.37,5587.91,2965.53,436.242,556.882,572.684,598.442
1,2,48,16913,16.3424,-4191.82,2194.4,3530.2,450.803,574.481,591.304,610.562
1,2,49,16763,16.04,-3808.12,19447.2,3625.33,436.932,553.242,585.687,597.585
1,2,50,16881,8.96342,1119.92,1198490,12531.7,273.492,522.026,404.207,490.471
1,2,51,16656,16.3125,-3905.58,2999.22,3461.36,434.172,558.226,573.765,594.88
1,2,52,16913,16.2817,-4037.68,278.269,4578.54,443.551,564.019,585.651,604.364
1,2,53,16806,16.4237,-3852.22,2336.51,3761.5,428.494,549.301,566.138,589.472
1,2,54,16603,16.4126,-3950.38,128.714,2860.89,434.734,554.513,574.65,594.876
1,2,55,16624,15.8826,-1939.52,25193.6,14012.2,321.226,454.413,467.474,481.267
1,2,56,16537,16.4093,-4070.08,270.37,3064.63,442.187,561.446,582.488,602.274
1,2,57,16610,16.177,-3916.48,136.775,3774.82,438.962,560.244,581.491,601.132
1,2,58,16878,16.4187,-3738.51,144.211,3224.48,421.665,541.467,561.434,581.788
1,2,59,16057,16.48,-4191.92,3093.99,3974.88,447.51,568.825,584.472,607.767
1,2,60,16337,13.8435,-2679.7,4497.41,3233.35,422.679,569.395,590.621,609.553
1,2,61,16648,16.4105,-3970.94,2415.17,6155.64,435.673,556.354,578.398,593.635
1,2,62,16180,14.203,-1348.44,93579.1,17271.4,321.902,448.454,497.584,493.901
1,2,63,16433,16.3759,-3930.76,151.884,2805.13,434.506,554.651,574.605,595.063
1,2,64,16599,16.4225,-4191.02,429.764,3884.23,448.856,569.4,590.069,607.758
1,2,65,16638,15.8421,-3554.43,211579,4222.23,432.52,553.083,546.352,604.586
1,2,66,16514,16.2669,-4035.79,47.9287,4004.36,443.832,564.841,585.19,605.247
1,2,67,16017,16.2867,-3929.01,0.606286,3235.24,436.649,557.895,578.042,597.631
1,2,68,16264,15.9388,-3952.03,5452.04,6367.71,448.552,569.339,589.952,615.514
1,2,69,16041,16.2764,-3803.6,150.573,2928.75,429.38,549.921,570.694,590.78
1,2,70,17035,16.9445,-4222.71,80807.8,17031.6,436.706,557.54,582.476,578.577
1,2,71,16329,12.3427,-1613.5,17482.8,3369.41,387.132,557.196,573.891,595.06
1,2,72,16234,12.2929,-1623.18,12022.4,3058.32,389.622,558.213,578.65,598.515
1,2,73,16284,16.3557,-4048.96,115.573,2797.9,442.278,562.332,582.912,602.867
1,2,74,16232,16.4187,-4216.49,128.328,2693.95,450.76,570.304,591.259,610.487
1,2,75,16258,16.2586,-3985.84,242.095,2785.72,441.098,561.547,582.587,602.719
1,2,76,16259,16.2306,-3909.28,4.9351,3211.53,436.925,558.68,578.816,598.433
1,2,77,16058,17.4149,-4420.81,86614.6,3530.54,436.119,555.4,577.401,573.666
1,2,78,16059,15.8367,-3682.93,29595.5,3366.37,434.305,553.673,587.516,594.232
1,2,79,15837,17.052,-4286.81,78553.8,5265.95,437.697,557.685,582.474,578.892
1,2,80,15939,12.2812,-1022.58,240270,12283.5,356.907,485.118,508.754,580.615
1,2,81,15830,16.3519,-4037.62,166.857,2578.13,441.701,561.594,582.616,602.217
1,2,82,16060,13.7599,-1285.69,16779.9,12683.7,326.017,468.52,484.754,521.037
1,2,83,15884,17.0889,-4415.83,37593.6,4795.13,443.789,564.221,585.093,589.19
1,2,84,15707,12.3412,-1784.19,12410.7,3056.77,401.131,569.016,589.759,608.966
1,2,85,15802,16.2829,-3859.71,37.995,2673.42,432.572,553.513,573.8,593.809
1,2,86,15927,14.73,-3074.86,1822.07,3244.21,424.307,561.111,581.073,601.126
1,2,87,15718,16.2592,-3938.26,151.448,2723.52,437.85,560.006,579.258,599.044
1,2,88,15905,16.3153,-3880.61,82.3681,2732.42,433.035,553.503,574.011,593.996
1,2,89,16307,16.1896,-3797.49,39.4585,3154.2,431.089,553.409,573.25,592.991
1,2,90,16151,15.1666,-1648.6,10421.3,13752.8,317.819,450.891,474.059,486.289
1,2,91,15669,16.3759,-4119.54,172.393,2835.37,446.072,565.819,586.535,606.501
1,2,92,15833,16.4934,-3956.18,514.681,3316.52,432.64,552.958,573.231,590.783
1,2,93,16054,15.7675,-3755.67,6871.29,503378,441.22,561.748,584.85,609.886
1,2,94,16077,11.0765,-885.217,21797,3956.3,365.556,556.379,573.103,596.815
1,2,95,15961,17.4193,-4495.12,64681.3,3879.29,439.949,559.807,579.666,579.68
1,2,96,15834,16.1964,-3989.24,8328.63,3347.3,442.102,569.464,582.723,602.906
1,2,97,16199,11.5274,-175.653,361015,12803.8,295.47,503.343,472.467,492.535
1,2,98,30278,0.812298,4380.74,3780300,13802.1,320.932,1309.35,468.64,494.5
1,2,99,15973,15.5509,-3510.01,240.908,3068.16,430.187,558.066,578.505,598.369
1,2,100,15580,12.5871,-1889.52,10119.8,2749.5,401.75,565.794,586.252,606.165
1,2,101,15636,16.3143,-3986.16,1145.12,3312.03,439.821,558.638,581.102,600.989
1,2,102,15879,16.2743,-3783.39,16.6244,3291.18,428.085,549.218,569.431,589.347
1,2,103,15739,15.9252,-3665.44,594.166,406047,429.996,553.495,575.868,593.912
1,2,104,15819,16.3113,-3850.21,9.91281,3472.32,431.136,552.348,572.281,591.857
1,2,105,16146,15.7451,-3322.74,533377,8650.54,425.771,559.123,520.274,585.682
1,2,106,15913,15.0448,-3014.8,1055.11,2725.53,411.546,544.81,565.029,584.912
1,2,107,16538,15.5253,-3323.94,79004.2,3469.78,421.039,553.763,552.146,593.805
1,2,108,17129,15.0232,-3246.76,1147.21,2876.32,427.561,561.052,581.389,601.078
1,2,109,18126,15.4698,-3326.06,34175.6,6171.37,421.427,553.848,559.694,593.949
1,2,110,19718,15.0887,-3591.18,823.957,3836.45,448.59,581.157,601.733,621.487
1,2,111,20697,15.0251,-3120.77,1223.68,3597.35,419.111,552.692,572.853,592.614
1,2,112,28317,9.53128,443.479,753218,19505.9,333.166,457.5,475.677,607.036
1,2,113,23727,15.0396,-3372.18,935.878,4571.07,435.472,568.692,588.911,608.993
1,2,114,25205,15.0899,-3477.36,865.865,5401.19,441.014,573.418,594.441,613.745
1,2,115,26740,15.0745,-3351.75,812.071,6016.42,433.136,565.727,586.561,606.135
1,2,116,28643,15.0794,-3343.91,905.45,6361.48,432.453,565.17,585.738,605.399
1,2,117,31814,15.0635,-3512.33,842.858,7571.11,444.102,576.927,597.475,617.293
1,2,118,31985,15.0264,-3174.68,880.375,7369.96,422.72,555.934,576.439,596.34
1,2,119,33879,15.107,-3244.37,774.066,8865.18,425.103,557.369,578.185,597.752
1,2,120,36382,15.0888,-3277.02,616.764,8142.89,427.811,560.175,580.826,600.859
1,2,121,37284,15.0334,-3181.4,763.63,9445.26,422.994,556.032,576.586,596.608
1,2,122,39140,15.1094,-3239.94,757.735,10818.9,424.742,557.004,577.742,597.397
1,2,123,39772,12.5754,-2378.27,310359,11883,451.536,584.036,656.786,625.082
1,2,124,107820,15.0429,-1634.79,156195,23929.7,328.916,428.75,480.801,501.14
1,2,125,41446,15.2197,-3427.64,564.628,12568.3,434.042,565.113,585.881,605.559
1,2,126,42315,15.3611,-3520,604.739,284915,436.082,565.625,586.932,605.843
1,2,127,42866,15.245,-3316.29,844.724,13162.2,425.964,557.006,577.814,596.952
1,3,0,5554630,16.333,-2323.39,18011.8,168741,335.998,463.505,479.494,491.849
1,3,1,41676,30.8265,-13645.6,1259800,28764.8,566.707,583.046,632.35,625.306
1,3,2,41793,15.1413,-3459.91,78.4,13545,438.617,569.569,590.547,611.726
1,3,3,40697,15.2054,-3659.94,409.444,14057.6,449.766,580.782,601.633,621.578
1,3,4,39799,17.1469,-4720.27,40944.8,16408.8,460.004,585.876,590.004,610.047
1,3,5,38578,22.8275,-8969.21,1067600,23129.2,556.665,584.683,649.172,641.039
1,3,6,37448,21.5443,-7526.98,34660.1,23269.2,499.436,582.022,603.449,623.712
1,3,7,36113,15.3549,-3636.16,206.981,11468.8,443.983,572.749,594.709,614.191
1,3,8,35295,4.91228,1829.67,2650510,17090,464.02,816.825,602.107,623.206
1,3,9,35086,20.8201,-7076.76,22115.1,20460.7,494.589,582.047,602.96,622.827
1,3,10,34052,16.1963,-4233.92,50394.9,15889.6,456.783,591.406,595.622,613.824
1,3,11,33653,15.9495,-3937.93,58930.1,20095.8,445.475,582.918,584.591,605.352
1,3,12,33531,15.2917,-3650.34,316.013,8081.81,446.63,576.863,597.378,617.662
1,3,13,32966,15.3852,-3765.76,273.351,8467.5,451.432,580.707,601.444,621.357
1,3,14,32581,15.9618,-4040.63,53619.9,15494.3,451.464,588.357,591.456,611.078
1,3,15,32179,16.4024,-4339.38,16452.3,15530.4,460.416,572.223,600.831,621.517
1,3,16,32227,15.3782,-3617.86,269.503,7514.04,442.05,571.49,591.569,612.384
1,3,17,31566,15.354,-3590.99,19.5291,8004.07,441.188,569.748,590.928,612.12
1,3,18,31520,-24.5928,20109,1816080,16833.2,665.765,581.396,602.086,623.274
1,3,19,31494,15.4664,-3675.43,358.537,7269.93,443.349,570.903,593.276,612.213
1,3,20,30673,15.0836,-3488.51,178090,14719,442.453,595.912,584.307,603.829
1,3,21,30099,16.5413,-4107.16,68651.2,22985.4,442.333,566.446,566.557,604.559
1,3,22,30565,15.5529,-3807.21,170.632,8158.18,449.278,576.849,597.746,617.416
1,3,23,30478,15.5036,-3598.39,136.73,7240.08,437.256,565.117,586.202,605.961
1,3,24,29909,15.5128,-3647.25,125.41,7602.51,440.162,567.839,589.068,608.765
1,3,25,30153,15.434,-3710.82,70623.7,249966,445.609,588.904,589.531,609.53
1,3,26,29561,15.5218,-3726.77,311.024,6637.95,445.161,571.826,594.43,613.624
1,3,27,29738,16.0929,-3980.99,78094.7,16262.5,443.892,581.747,585.434,598.2
1,3,28,29898,14.6421,-3287.59,58996.7,12930.7,443.446,583.526,585.209,626.566
1,3,29,29193,13.971,-2924.18,384352,14807.9,441.376,612.978,582.854,605.026
1,3,30,28953,15.5359,-3798.5,257.334,6472.44,449.203,576.799,598.13,617.36
1,3,31,28938,15.4722,-3754.54,82.2115,6356.09,448.27,576.218,597.468,617.401
1,3,32,28564,15.7405,-3824.87,33898.3,14552.1,444.022,580.436,587.876,606.723
1,3,33,28289,15.5403,-3680.95,226.941,5628.45,441.496,569.257,590.159,609.695
1,3,34,28426,16.0099,-4114.79,11273.7,26917.5,457.286,573.404,601.294,622.164
1,3,35,28245,15.6904,-3867.26,1758.84,6384.3,448.934,576.165,597.435,614.409
1,3,36,28004,15.6554,-3725.28,41352.5,14289,440.069,578.245,584.172,603.183
